origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2025-11-10,2025-11-10,2024-11-06,2024-11-07,2025-11-10,2024-11-06,148.1265106201172,124.1146011352539,252,21,7,20,5,1546,47,11,6,True,0.07033286988735199,7.220064399996772,0.0011792000150308013,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-11-17,2025-11-17,2024-11-13,2024-11-14,2025-11-17,2024-11-13,148.39955139160156,124.55562591552734,252,21,7,20,5,1547,47,16,11,True,0.06413265317678452,10.579977500019595,0.001165200024843216,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-11-24,2025-11-24,2024-11-20,2024-11-21,2025-11-24,2024-11-20,148.6675262451172,124.97760772705078,252,21,7,20,5,1548,47,10,5,True,0.06478752195835114,6.561219200026244,0.0013349000364542007,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-12-02,2025-12-02,2024-11-27,2024-11-29,2025-12-02,2024-11-27,148.93980407714844,125.41316223144531,252,21,7,20,5,1549,47,15,10,True,0.061849214136600494,9.78939689998515,0.0011981000425294042,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-12-09,2025-12-09,2024-12-05,2024-12-06,2025-12-09,2024-12-05,149.2164306640625,125.86238861083984,252,21,7,20,5,1550,47,18,13,True,0.06439194083213806,11.734528200002387,0.0011233000550419092,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-12-16,2025-12-16,2024-12-12,2024-12-13,2025-12-16,2024-12-12,149.49305725097656,126.30999755859375,252,21,7,20,5,1551,47,29,24,True,0.060173943638801575,19.751701100030914,0.0013782000169157982,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-12-23,2025-12-23,2024-12-19,2024-12-20,2025-12-23,2024-12-19,149.76451110839844,126.73838806152344,252,21,7,20,5,1552,47,9,4,True,0.0641789361834526,6.091635199962184,0.0014087000163272023,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2025-12-31,2025-12-31,2024-12-27,2024-12-30,2025-12-31,2024-12-27,150.0363311767578,127.16651916503906,252,21,7,20,5,1553,47,12,7,True,0.06383885443210602,8.078632000018843,0.0014263000339269638,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-01-08,2026-01-08,2025-01-06,2025-01-07,2026-01-08,2025-01-06,150.30328369140625,127.57665252685547,252,21,7,20,5,1554,47,17,12,True,0.062499623745679855,11.062007699976675,0.0011885000858455896,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-01-15,2026-01-15,2025-01-14,2025-01-15,2026-01-15,2025-01-14,150.56695556640625,127.974609375,252,21,7,20,5,1555,47,15,10,True,0.061302606016397476,9.788672400056385,0.0011669000377878547,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-01-23,2026-01-23,2025-01-22,2025-01-23,2026-01-23,2025-01-22,150.8387451171875,128.3987274169922,252,21,7,20,5,1556,47,26,21,True,0.060616325587034225,17.87456959998235,0.0013113999739289284,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-01-30,2026-01-30,2025-01-29,2025-01-30,2026-01-30,2025-01-29,151.11412048339844,128.83363342285156,252,21,7,20,5,1557,47,16,11,True,0.06287550926208496,10.92523480008822,0.0012073999969288707,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-02-06,2026-02-06,2025-02-05,2025-02-06,2026-02-06,2025-02-05,151.3875732421875,129.26058959960938,252,21,7,20,5,1558,47,26,21,True,0.06170032545924187,17.543097299989313,0.0011729999678209424,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-02-13,2026-02-13,2025-02-12,2025-02-13,2026-02-13,2025-02-12,151.6619110107422,129.68919372558594,252,21,7,20,5,1559,47,17,12,True,0.06306377798318863,11.318163299933076,0.0011561999563127756,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-02-23,2026-02-23,2025-02-20,2025-02-21,2026-02-23,2025-02-20,151.9400177001953,130.1292724609375,252,21,7,20,5,1560,47,16,11,True,0.062328778207302094,10.500666499952786,0.001330800005234778,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-03-02,2026-03-02,2025-02-27,2025-02-28,2026-03-02,2025-02-27,152.20762634277344,130.53262329101562,252,21,7,20,5,1561,47,11,6,True,0.06460209935903549,7.272657199995592,0.0017447000136598945,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-03-09,2026-03-09,2025-03-06,2025-03-07,2026-03-09,2025-03-06,152.4675750732422,130.90985107421875,252,21,7,20,5,1562,47,21,16,True,0.05856175348162651,13.787041799980216,0.0012483000755310059,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-03-16,2026-03-16,2025-03-13,2025-03-14,2026-03-16,2025-03-13,152.71408081054688,131.24420166015625,252,21,7,20,5,1563,47,15,10,True,0.055599093437194824,9.86008330003824,0.0013710000785067677,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-03-23,2026-03-23,2025-03-20,2025-03-21,2026-03-23,2025-03-20,152.96279907226562,131.58438110351562,252,21,7,20,5,1564,47,26,21,True,0.049755871295928955,17.28347299993038,0.001536700059659779,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-03-30,2026-03-30,2025-03-27,2025-03-28,2026-03-30,2025-03-27,153.2153778076172,131.9355926513672,252,21,7,20,5,1565,47,17,12,True,0.046939752995967865,11.230370500008576,0.0011345000239089131,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-04-07,2026-04-07,2025-04-03,2025-04-04,2026-04-07,2025-04-03,153.45889282226562,132.258544921875,252,21,7,20,5,1566,47,24,19,True,0.03789181634783745,16.157908700057305,0.0014207999920472503,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-04-14,2026-04-14,2025-04-10,2025-04-11,2026-04-14,2025-04-10,153.67800903320312,132.51242065429688,252,21,7,20,5,1567,47,18,13,True,0.03361828252673149,11.928674500086345,0.0015720000956207514,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-04-21,2026-04-21,2025-04-17,2025-04-21,2026-04-21,2025-04-17,153.90701293945312,132.79214477539062,252,21,7,20,5,1568,47,17,12,True,0.04041332006454468,11.417461299919523,0.0014142999425530434,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-04-28,2026-04-28,2025-04-25,2025-04-28,2026-04-28,2025-04-25,154.13706970214844,133.07464599609375,252,21,7,20,5,1569,47,15,10,True,0.031083643436431885,10.046729400055483,0.0011668000370264053,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-05-05,2026-05-05,2025-05-02,2025-05-05,2026-05-05,2025-05-02,154.38035583496094,133.39430236816406,252,21,7,20,5,1570,47,17,12,True,0.04372712969779968,11.310678699985147,0.0011647000210359693,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-05-12,2026-05-12,2025-05-09,2025-05-12,2026-05-12,2025-05-09,154.62672424316406,133.72238159179688,252,21,7,20,5,1571,47,21,16,True,0.025183413177728653,14.114849100005813,0.0011724999640136957,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-05-19,2026-05-19,2025-05-16,2025-05-19,2026-05-19,2025-05-16,154.88844299316406,134.09703063964844,252,21,7,20,5,1572,47,13,8,True,0.03175299987196922,8.65520869998727,0.0013933000154793262,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-05-27,2026-05-27,2025-05-23,2025-05-27,2026-05-27,2025-05-23,155.1487274169922,134.4661865234375,252,21,7,20,5,1573,47,16,11,True,0.058569710701704025,10.671478600008413,0.0011563999578356743,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-06-03,2026-06-03,2025-06-02,2025-06-03,2026-06-03,2025-06-02,155.410888671875,134.8402557373047,252,21,7,20,5,1574,47,15,10,True,0.0691417008638382,9.966876399936154,0.001421299995854497,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-06-10,2026-06-10,2025-06-09,2025-06-10,2026-06-10,2025-06-09,155.67672729492188,135.22499084472656,252,21,7,20,5,1575,47,30,26,False,0.027728436514735222,19.964295999961905,0.0015072999522089958,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2026-06-17,2026-06-17,2025-06-16,2025-06-17,2026-06-17,2025-06-16,155.94512939453125,135.61692810058594,252,21,7,20,5,1576,47,12,7,True,0.06933015584945679,7.963079800014384,0.0012076999992132187,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
